,id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountryformular,firstcountry,firstcompany,buyer,worldbank,YesNo,cerfomular,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyersornot,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,month,day,year,location,locationregion,buyercountry,projecttype,buyercompany,locationsubregion,buyerdetination,psize,cobnefits
25,CDM05421,A89TNPDR9LHL6ADY2U856ZNSCCJI91,3825,"15MW Waste Heat Recovery and Power Generation Project in Jiangsu Helin Cement Co., Ltd.",Asia & Pacific,East Asia,China,,Jiangsu,Registered,EE own generation,Cement heat,ACM12,85.9,,,10,0.0,21-Dec-10,174,859,859,JCI,,149.0,,149.0,11-Jan-13,31-Dec-12,174.0,86%,25,,CQC,Japan (Carbon Capital management),,KOE Environmental Consultancy,25-Jul-09,,,,1-Nov-08,29-Jun-10,30-Oct-10,21-Dec-10,,Request,,15.0,6440.0,,,,,,15.5,181.0,1033.3,#REF!,9.31,12.0,12.65999985,11.5,2013m8,,,5/8/08,Japan ,Japan ,Carbon Capital Management,Japan (Carbon Capital management),,1,11.5,11.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Materials,Chemicals,Specialty Chemicals,5,8,2008,China,Asia & Pacific,Japan ,EE own generation,Carbon Capital Management,East Asia,Japan (Carbon Capital management),0,cob2
26,CDM05613,J50RGLBLW9KGFM0DCQ1P6EZ5WFBUXL,3472,Shanxi Shuangliang Cement Company LTD. 4.5MW Waste Heat for Power Generation Project,Asia & Pacific,East Asia,China,,Shanxi,Registered,EE own generation,Cement heat,ACM12,24.9,,,10,0.0,1-Jun-11,39,238,249,CQC,,,,,,,,,86,,,Italy (Edison),,Beijing Tianqing Power International CDM Consulting,12-Sep-09,,,,1-Dec-08,9-Mar-10,14-Apr-11,1-Jun-11,,Request,,4.5,6183.0,,,,,,4.900000095,198.0,1094.8,,6.86,11.0,13.03999996,9.47,2012m4,,,6/9/09,Italy ,Italy ,Edison,Italy (Edison),,1,9.470000267,9.470000267,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Industrial Services,Industrial Maintenance Svcs,6,9,2009,China,Asia & Pacific,Italy ,EE own generation,Edison,East Asia,Italy (Edison),0,cob2
27,CDM07190,23RVICOG0RWX1JIJW4Y5RE6X0YXHX7,5561,Pengtong 1_15MW Coking Gas Comprehensive Utilization for Power Generation Project,Asia & Pacific,East Asia,China,,Hebei,Registered,EE own generation,Coke oven gas,ACM12,72.4,,,10,0.0,1-Jan-12,72,652,724,RINA,,,,,,,,,79,,,"United K. (Lakewood Carbon), France (Solvay)",,Uniufa Energy Technology,4-Dec-10,,,,1-Aug-10,14-Dec-11,4-Feb-12,19-Dec-11,,,,15.0,5520.0,0.8936,,,,,10.69999981,148.0,715.0,,4.84,10.0,10.43000031,10.07,2013m7,,,10/9/09,United K. ,United K. ,Lakewood Carbon,United K. (Lakewood Carbon),,1,10.06999969,10.06999969,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Specialty Finance,Other Financial Services,10,9,2009,China,Asia & Pacific,United K. ,EE own generation,Lakewood Carbon,East Asia,United K. (Lakewood Carbon),0,cob2
28,CDM07159,OFFUDRSBKAWOZO1I575675YGJ14C1P,9201,"Sinter Waste Heat Recovery for Power Generation in Hunan VALIN Xiangtan Iron & Steel Co., Ltd.",Asia & Pacific,East Asia,China,,Hunan,Registered,EE own generation,Iron & steel heat,ACM12,116.3,,,10,0.0,31-Dec-12,0,931,1163,DNV,,,,,,,,,67,,,n.a.,,B-road International Investment Management,25-Nov-10,,,,1-May-10,28-Dec-12,5-Jul-13,31-Dec-12,,,,24.5,5566.0,0.8529,,,,,25.0,215.0,1021.5,,7.68,12.0,11.65999985,10.07,2013m10,,,7/27/10,United K. ,United K. ,Originate Carbon,United K. (Originate Carbon),,1,10.06999969,10.06999969,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Business consulting and others,Environmental Services,Activities auxiliary to financial intermediation,7,27,2010,China,Asia & Pacific,United K. ,EE own generation,Originate Carbon,East Asia,United K. (Originate Carbon),0,cob2
29,CDM03977,0MXO9WGV658FHG6OQNOXQUMUVGHCYB,3886,Guangxi Liuzhou Iron and Steel (Group) Company 3# Coke Dry Quenching and Waste Heat Utilization for Power Generation Project,Asia & Pacific,East Asia,China,,Guangxi,Registered,EE own generation,Iron & steel heat,ACM12,99.8,,,10,0.0,11-Jan-11,197,996,998,SGS,,,,,,,,,91,,,United K. (Climate Change Capital),,CERI eco Technology,29-Jul-08,,,,1-Sep-08,5-Aug-10,19-Nov-10,11-Jan-11,,Request,,25.0,4584.0,,,,,,27.70000076,278.0,1109.7,,9.64,13.0,14.71000004,10.66,2015m8,,,6/15/07,United K. ,United K. ,Climate Change Capital,United K. (Climate Change Capital),,0,10.66,10.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,Investment Management,6,15,2007,China,Asia & Pacific,United K. ,EE own generation,Climate Change Capital,East Asia,United K. (Climate Change Capital),0,cob2
30,CDM08013,N80OAKMSVMJYQ2BXVAR5VWSZXB0CFB,7812,Zibo Xingang CDQ Technology-Reform Project,Asia & Pacific,East Asia,China,,Shandong,Registered,EE own generation,Coke oven gas,ACM12,71.2,,,10,0.0,1-Jan-13,0,570,712,KFQ,,,,,,,,,67,,,"Switzerland (Arcadia), United K. (Carbon & Energy Capital)",,Hangzhou Carbon Trade Environment Engineering Co.,15-Jun-11,,,,1-Sep-11,29-Nov-12,16-Jan-13,29-Nov-12,,,,15.0,7800.0,0.8115,,,,,24.60000038,345.0,1638.7,,6.54,10.0,11.89000034,9.47,2016m9,,,2/25/11,Switzerland ,Switzerland ,Arcadia,Switzerland (Arcadia),,1,9.470000267,9.470000267,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Energy,"Oil, Gas & Coal",Refining & Marketing,2,25,2011,China,Asia & Pacific,Switzerland ,EE own generation,Arcadia,East Asia,Switzerland (Arcadia),0,cob2
31,CDM02336,N13U9W81H9Y5DD7GSTD3KN2V2JP1VU,3394,Waste Heat Recovery and Utilisation for Power Generation Project of Yingde Conch Cement Company Limited,Asia & Pacific,East Asia,China,,Guangdong ,Registered,EE own generation,Cement heat,ACM12,186.0,,,10,0.0,20-Dec-10,378,1860,1860,TV-SD,,325.0,,325.0,25-Apr-13,30-Nov-12,362.0,90%,29,,SGS,"United K. (Barclays Bank+CAMCO), Switzerland",,CAMCO,5-Jul-07,6-Aug-09,CDM09746,,1-Nov-07,10-Feb-10,30-Oct-10,20-Dec-10,,Request,,36.0,7053.0,,,,,,31.89999962,172.0,887.0,#REF!,16.28,18.0,21.21999931,11.84,2016m2,,,8/15/08,United K. ,United K. ,Barclays Bank,United K. (Barclays Bank+CAMCO),,1,11.84000015,11.84000015,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,8,15,2008,China,Asia & Pacific,United K. ,EE own generation,Barclays Bank,East Asia,United K. (Barclays Bank+CAMCO),0,cob2
32,CDM04600,KX7HN745LKZ6MENVV4OZOLUH31Q0MO,3340,Wanzhou Kehua Cement WHR to 13.5MW Electricity Project in Wanzhou District,Asia & Pacific,East Asia,China,,Chongqing,Registered,EE own generation,Cement heat,ACM12,79.8,,,10,0.0,27-Oct-11,174,733,798,TV-SD,,,,,,,,,81,,,Switzerland (South Pole Carbon Asset Management),Portugal (Luso Carbon Fund),South Pole Carbon Asset Management,9-Dec-08,,,,1-Oct-08,2-Feb-10,11-May-10,27-Oct-10,,Correction 1,1.0,13.5,6072.0,,,,,,11.89999962,149.0,879.1,,8.63,11.0,16.96999931,10.73,2016m9,,,10/18/07,Switzerland ,Switzerland ,South Pole Carbon Asset Management,Switzerland (South Pole Carbon Asset Management),,1,10.72999954,10.72999954,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,10,18,2007,China,Asia & Pacific,Switzerland ,EE own generation,South Pole Carbon Asset Management,East Asia,Switzerland (South Pole Carbon Asset Management),0,cob2
34,CDM07518,R0M1WZG0JZ6FEXCRP5O14P6TJT75YN,9614,"Inner Mongolia Huanghe Industry and Trade (Group) Wanchen Energy Resources Co., Ltd. Qianfeng Cement Plant 4800 t/d clinker production line #1 technical reconstruction project",Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,EE own generation,Cement heat,ACM12,50.8,,,10,0.0,1-Jun-13,0,385,508,TV-Rhein,,,,,,,,,62,,,Netherlands (Vattenfall),,Enviscan,25-Feb-11,,,,1-Jul-12,16-Apr-13,20-Sep-13,22-Apr-13,,,,9.0,6480.0,0.8705,,,,,9.100000381000001,178.0,1006.6,,7.99,11.0,13.38000011,10.07,2013m11,,,7/4/11,Netherlands ,Netherlands ,Vattenfall,Netherlands (Vattenfall),,1,10.06999969,10.06999969,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,Investment Companies,7,4,2011,China,Asia & Pacific,Netherlands ,EE own generation,Vattenfall,East Asia,Netherlands (Vattenfall),0,cob2
35,CDM06417,ZMOA1PBA5HAYOHEFLII9YWWILZH6KJ,5489,"Yunnan Kunsteel Coking Co., Ltd. CDQ Project",Asia & Pacific,East Asia,China,,Yunnan,Registered,EE own generation,Coke oven gas,ACM12,139.1,,,10,0.0,1-Jan-12,139,1253,1391,BV Cert,,,,,,,,,79,,,United K. (Climate Change Capital),,Caspervandertak,15-May-10,,,,1-Sep-10,9-Dec-11,27-Feb-12,28-Dec-11,,,,12.0,8136.0,0.7879999999999999,,,,,50.59999847,364.0,4216.8,,7.81,12.0,12.10999966,15.99,2012m4,,,7/10/08,United K. ,United K. ,Climate Change Capital,United K. (Climate Change Capital),,0,15.99,15.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,Investment Management,7,10,2008,China,Asia & Pacific,United K. ,EE own generation,Climate Change Capital,East Asia,United K. (Climate Change Capital),0,cob2
36,CDM05384,LE06WFNR5TGHPMJPVW54T2O1E9KR5V,5306,Hunan Waste Gas Based Power Project in Liangang Group,Asia & Pacific,East Asia,China,,Hunan,Registered,EE own generation,Iron & steel heat,ACM12,777.4,,,10,0.0,17-Oct-11,844,7163,7774,JCI,,,,,,,,,82,,,Japan (Carbon Capital Management),,KOE Environmental Consultancy,15-Jul-09,,,,1-Apr-10,30-Sep-11,3-Dec-11,17-Oct-11,,,,142.0,6013.0,0.9735,,,,,130.5,168.0,918.8,,9.29,13.0,13.68000031,12.43,2012m10,,,7/7/09,Japan ,Japan ,Carbon Capital Management,Japan (Carbon Capital Management),,1,12.43000031,12.43000031,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Materials,Chemicals,Specialty Chemicals,7,7,2009,China,Asia & Pacific,Japan ,EE own generation,Carbon Capital Management,East Asia,Japan (Carbon Capital Management),0,cob2
37,CDM06313,9BKWC5NKRDZ719HP89THZ0L4CCR5S0,4947,Jiangsu Hantian Cement Waste Heat Recovery Power Generation Project,Asia & Pacific,East Asia,China,,Jiangsu,Registered,EE own generation,Cement heat,ACM12,47.6,,,7,0.0,6-Jul-11,71,452,928,DNV,,,,,,,,,85,,,Italy (Edison),,Easy Carbon,16-Apr-10,,,,1-May-10,30-Jun-11,26-Aug-11,6-Jul-11,,,,9.0,6759.0,0.7826,,,,,11.39999962,239.0,1266.6,,7.53,11.0,11.30000019,10.07,2011m11,,,12/1/09,Italy ,Italy ,Edison,Italy (Edison),,1,10.06999969,10.06999969,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Industrial Services,Industrial Maintenance Svcs,12,1,2009,China,Asia & Pacific,Italy ,EE own generation,Edison,East Asia,Italy (Edison),0,cob2
38,CDM05287,C5E5QWLVY2Y548D0YZS3T5J39XMLWQ,3994,"Waste Heat Recovery and Power Generation  Project in Jilin Yatai Group Mingcheng Cemennt Co., Ltd.",Asia & Pacific,East Asia,China,,Jilin,Registered,EE own generation,Cement heat,ACM12,112.8,,,10,0.0,3-Jun-11,178,1081,1128,JCI,,,,,,,,,86,,,Japan (Carbon Capital Management),,KOE Environmental Consultancy,16-Jun-09,,,,1-Aug-10,22-Sep-10,25-Apr-11,3-Jun-11,,Request,,18.0,6597.0,1.0315,,,,,15.39999962,137.0,858.1,,8.66,12.0,15.02000046,10.0,2012m6,,,4/10/10,Japan ,Japan ,Carbon Capital Management,Japan (Carbon Capital Management),,0,10.0,10.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Materials,Chemicals,Specialty Chemicals,4,10,2010,China,Asia & Pacific,Japan ,EE own generation,Carbon Capital Management,East Asia,Japan (Carbon Capital Management),0,cob2
39,CDM08357,G9T9TC56L3FR6H0C1VVB51KSL8KPPU,6173,"Waste Heat Recovery for Power Generation Project in Tongling Shangfeng Cement Co., Ltd. (Phase II)",Asia & Pacific,East Asia,China,,Anhui,Registered,EE own generation,Cement heat,ACM12,40.2,,,10,0.0,31-Aug-12,13,335,402,JCI,,,,,,,,,71,,,United K. (Green Hercules Trading),,B-road International Investment Management,16-Aug-11,,,,1-Sep-11,9-May-12,1-Nov-12,31-Aug-12,,,,9.0,5811.0,0.7691,,,,,9.100000381000001,227.0,1014.0,,5.03,12.0,12.18000031,9.71,2013m11,,,1/6/11,United K. ,United K. ,Green Hercules Trading,United K. (Green Hercules Trading),,1,9.710000037999999,9.710000037999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Consumer Discretionary,Distributors - Discretionary,mport & Export,1,6,2011,China,Asia & Pacific,United K. ,EE own generation,Green Hercules Trading,East Asia,United K. (Green Hercules Trading),0,cob2
40,CDM06958,89Q47491D27QMS6VFC2262X7YAAY7Q,4977,Coke Dry Quenching Waste Heat Recovery for 50MW Power Generation Project in Guangxi Liuzhou Iron and Steel (Group) Company,Asia & Pacific,East Asia,China,,Guangxi,Registered,EE own generation,Iron & steel heat,ACM12,231.2,,,10,0.0,25-Jul-12,101,1951,2312,SGS,,,,,,,,,72,,,United K. (Climate Change Capital),,CERI eco Technology,29-Sep-10,,,,1-Mar-10,25-Jul-12,28-Sep-12,25-Jul-12,,,,60.0,4922.0,0.7879999999999999,,,,,78.0,337.0,1299.8,,9.74,13.0,13.72999954,12.04,2012m11,,,10/15/08,United K. ,United K. ,Climate Change Capital,United K. (Climate Change Capital),,1,12.03999996,12.03999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,Investment Management,10,15,2008,China,Asia & Pacific,United K. ,EE own generation,Climate Change Capital,East Asia,United K. (Climate Change Capital),0,cob2
41,CDM09235,8TRYTSENC2KY7D7PW4KG3ZXSFXYHUM,9080,Xinjiang Huoerguosi gas pipeline compressor station waste heat recovery and utilization for power generation project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,EE own generation,Petrochemicals heat,ACM12,286.3,,,10,0.0,1-Jan-13,0,2291,2863,BV Cert,,,,,,,,,67,,,Sweden (Tricorona Carbon Asset Management Sweden),,SinoCarbon Innovation & Investment,10-Dec-11,,,,1-Apr-12,21-Dec-12,5-Apr-13,24-Dec-12,,,,50.0,7224.0,0.8413,,,,,53.29999924,186.0,1066.6,,6.32,8.0,12.23999977,9.47,2013m8,,,6/22/11,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,6,22,2011,China,Asia & Pacific,Sweden ,EE own generation,Carbon Asset Management Sweden AB,East Asia,Sweden (Tricorona Carbon Asset Management Sweden),0,cob2
42,CDM06023,1UDFVTAJAPU5YJ18VLN0AH2674HH45,4292,Shaanxi Shenmu Hengdong Waste Gas Based Electricity Generation Project,Asia & Pacific,East Asia,China,,Shaanxi,Registered,EE own generation,Coke oven gas,ACM12,428.2,,,10,0.0,18-Apr-11,731,4158,4282,LRQA,,295.0,1215.0,1510.0,28-Sep-12,31-Mar-16,2122.0,71%,18,,RINA,Netherlands (China Carbon N.V.),United K. (Eneco Energy),Cleanergy Investment Service (Beijing) Co.,26-Jan-10,,,,1-Dec-09,23-Dec-10,4-Mar-11,18-Apr-11,,Request,,100.0,5134.0,,,,,,96.19999695,225.0,962.2,#REF!,4.69,8.0,10.71000004,9.47,2016m9,,,10/3/08,Netherlands ,Netherlands ,China Carbon N.V.,Netherlands (China Carbon N.V.),,1,9.470000267,9.470000267,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Asset Management,Investment Management,10,3,2008,China,Asia & Pacific,Netherlands ,EE own generation,China Carbon N.V.,East Asia,Netherlands (China Carbon N.V.),0,cob2
43,CDM03642,2WC60QHPCPYUL0RPDC4WPPDI2LZAM3,2095,Henan Nanyang Zhenping Cement Waste Heat Recovery and Utilization for Power Generation Project,Asia & Pacific,East Asia,China,,Henan,Registered,EE own generation,Cement heat,ACM12,95.5,,,10,0.0,19-Nov-09,297,955,955,BV Cert,,47.0,,47.0,25-Mar-11,25-Jul-10,65.0,72%,16,,ERM CVS,Netherlands (Energy Systems International),,Millennium Capital Services,13-May-08,,,,1-Jul-08,7-Apr-09,8-Apr-09,19-Nov-09,,Correction 2,,16.0,6496.0,,,,,,17.0,178.0,1065.5,#REF!,6.03,11.0,11.57999992,10.66,2012m12,,,10/30/07,Netherlands ,Netherlands ,Energy Systems International,Netherlands (Energy Systems International),,1,10.65999985,10.65999985,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,10,30,2007,China,Asia & Pacific,Netherlands ,EE own generation,Energy Systems International,East Asia,Netherlands (Energy Systems International),0,cob2
44,CDM08027,LZTQGL6FCWUZ6FET3MMFYEWHR1TRSB,5447,Ferrosilicon waste heat power generation project,Asia & Pacific,East Asia,China,,Qinghai,Registered,EE own generation,Iron & steel heat,ACM12,145.4,,,10,0.0,1-Jan-13,133,1163,1454,JCI,,,326.0,326.0,19/Nov/15,31/Dec/16,581.0,56%,35,,CCSC,Switzerland (Swiss Carbon Asset),,Swiss Carbon Asset,17-Jun-11,,,,1-Sep-11,25-Nov-11,18-May-12,9-Apr-12,,,1.0,24.0,7200.0,0.8413,,,,,22.39999962,154.0,932.6,#REF!,9.04,13.0,14.98999977,9.47,2017m4,,,8/30/10,Switzerland ,Switzerland ,Swiss Carbon Asset,Switzerland (Swiss Carbon Asset),,1,9.470000267,9.470000267,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Specialty Finance,Other Financial Services,8,30,2010,China,Asia & Pacific,Switzerland ,EE own generation,Swiss Carbon Asset,East Asia,Switzerland (Swiss Carbon Asset),0,cob2
45,CDM02328,0L3PUO30MW8S8W2K695UZMJTMBWDU0,3459,Waste Heat Recovery and Utilisation for Power Generation Project of Beiliu Conch Cement Company Limited,Asia & Pacific,East Asia,China,,Guangxi,Registered,EE own generation,Cement heat,ACM12,100.0,,,10,0.0,12-Aug-11,139,940,1000,TV-SD,,114.0,,114.0,12-Apr-13,30-Nov-12,130.0,88%,20,,PJRCES,"United K. (Barclays Bank+CAMCO), Switzerland",,CAMCO,5-Jul-07,6-Aug-09,CDM09747,,1-Nov-07,29-Apr-11,25-Jun-11,12-Aug-11,,Request,,18.0,7139.0,,,,,,17.39999962,174.0,967.3,#REF!,14.23,18.0,19.65999985,11.84,2016m2,,,8/15/08,United K. ,United K. ,Barclays Bank,United K. (Barclays Bank+CAMCO),,1,11.84000015,11.84000015,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,8,15,2008,China,Asia & Pacific,United K. ,EE own generation,Barclays Bank,East Asia,United K. (Barclays Bank+CAMCO),0,cob2
46,CDM02157,JLMA73B4WTZBMB39E5QPUTY7PBG417,3522,Waste Heat Recovery and Utilisation for Power Generation Project of Xuancheng Conch Cement Company Limited,Asia & Pacific,East Asia,China,,Anhui,Registered,EE own generation,Cement heat,ACM12,222.0,,,10,0.0,3-May-11,370,2147,2220,TV-SD,,149.0,,149.0,14-Dec-12,30-Nov-12,351.0,42%,20,,PJRCES,"United K. (Barclays Bank+CAMCO), Switzerland",,CAMCO,5-Jun-07,29-Jul-09,CDM09761,,1-Jan-08,23-Mar-10,12-Mar-11,3-May-11,,Request,,36.0,7139.0,0.8640000000000001,,,,,34.40000153,155.0,955.0,#REF!,15.48,18.0,20.62999916,11.84,2016m2,,,8/15/08,United K. ,United K. ,Barclays Bank,United K. (Barclays Bank+CAMCO),,1,11.84000015,11.84000015,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,8,15,2008,China,Asia & Pacific,United K. ,EE own generation,Barclays Bank,East Asia,United K. (Barclays Bank+CAMCO),0,cob2
47,CDM06137,7PLLOZKDOQUJUMZ4RH5RRKBEF2M4NZ,4558,"Pure-low temperature Waste Heat Recovery Project for power generation (23MW) in Sichuan EÕsheng Cement Holding Co.,Ltd .",Asia & Pacific,East Asia,China,,Sichuan,Registered,EE own generation,Cement heat,ACM12,99.9,,,10,0.0,26-Aug-11,135,935,999,Keco,CCER ver.(3),64.0,,64.0,18/Jan/13,23/May/12,74.0,87%,17,,CQC,Germany (EnBW),,Hangzhou Carbon Trade Environment Engineering Co.,6-Mar-10,,,,1-Mar-10,1-May-11,16-Jul-11,26-Aug-11,,Request,,23.0,5095.0,0.8529,,,,,26.20000076,262.0,1137.1,#REF!,6.12,11.0,11.18000031,9.59,2013m1,,,11/16/09,Germany ,Germany ,EnBW,Germany (EnBW),,1,9.590000153,9.590000153,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utilities,Utilities,Utility Networks,11,16,2009,China,Asia & Pacific,Germany ,EE own generation,EnBW,East Asia,Germany (EnBW),0,cob2
48,CDM02338,ZGT2UUEO2Y7KMWPIJ829XRT1OK90ON,3666,Waste Heat Recovery and Utilisation for Power Generation Project of Anhui Digang Conch Cement Company Limited,Asia & Pacific,East Asia,China,,Anhui,Registered,EE own generation,Cement heat,ACM12,115.1,,,10,0.0,1-Aug-11,163,1085,1151,DNV,,147.0,,147.0,19-Apr-13,30-Nov-12,154.0,96%,21,,PJRCES,United K. (Barclays Bank+CAMCO),,CAMCO,5-Jul-07,18-Feb-09,CDM09789,,1-Jan-08,1-Apr-11,9-Jun-11,1-Aug-11,,Request,,18.0,6701.0,0.8956,,,,,17.39999962,151.0,966.6,#REF!,15.06,18.0,,11.84,2013m4,,,7/29/08,United K. ,United K. ,Barclays Bank,United K. (Barclays Bank+CAMCO),,0,11.84,11.84,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,7,29,2008,China,Asia & Pacific,United K. ,EE own generation,Barclays Bank,East Asia,United K. (Barclays Bank+CAMCO),0,cob2
49,CDM02326,7SGTWANMY9WKJ5NGTVO0E5ZT8VGMXB,3491,Waste Heat Recovery and Utilisation for Power Generation Project of Fusui Xinning Conch Cement Company Limited,Asia & Pacific,East Asia,China,,Guangxi,Registered,EE own generation,Cement heat,ACM12,100.0,,,10,0.0,1-Jun-11,159,959,1000,TV-SD,,112.0,,112.0,16-Apr-13,30-Nov-12,150.0,74%,23,,SGS,"United K. (Barclays Bank+CAMCO), Switzerland",,CAMCO,5-Jul-07,6-Aug-09,CDM10543,,1-Nov-07,17-Mar-10,11-Mar-11,21-Apr-11,,Request,,18.0,7139.0,,,,,,17.39999962,174.0,967.4,#REF!,14.07,18.0,19.26000023,12.97,2016m2,,,8/15/08,United K. ,United K. ,Barclays Bank,United K. (Barclays Bank+CAMCO),,1,12.97000027,12.97000027,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,8,15,2008,China,Asia & Pacific,United K. ,EE own generation,Barclays Bank,East Asia,United K. (Barclays Bank+CAMCO),0,cob2
50,CDM02368,O463E1QVRM3UL8ELKFH85SR8O0FCBU,2522,Yangxin Huaxin Cement 18MW Waste Heat Recovery as Power Project,Asia & Pacific,East Asia,China,,Hubei,Registered,EE own generation,Cement heat,ACM12,124.6,,,10,0.0,1-Dec-10,260,1246,1246,TV-SD,,56.0,,56.0,13-Jul-12,30-Sep-11,103.0,54%,20,,CEPREI,"Belgium (Holcim), Switzerland",,"PhasCon, UNIDO-ITPC, CarbonChina Investment",6-Jul-07,11-Jul-08,CDM09931,,1-Apr-08,15-Apr-09,3-Dec-09,1-Dec-10,,Correction 2,,18.0,7106.0,,,,,,14.10000038,113.0,784.7,#REF!,5.8,11.0,13.11999989,10.66,2015m7,,,7/10/07,Belgium ,Belgium ,Holcim,Belgium (Holcim),,1,10.65999985,10.65999985,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Consumer Discretionary,Commercial Services,Other Commercial Services,7,10,2007,China,Asia & Pacific,Belgium ,EE own generation,Holcim,East Asia,Belgium (Holcim),0,cob2
51,CDM07019,2OO791FGOEB5IGRWZZO7CWCVBQ81QN,5365,Anhui Panjing Cement 18MW Waste Heat Recovery for Power Generation Project,Asia & Pacific,East Asia,China,,Anhui,Registered,EE own generation,Cement heat,ACM12,87.5,,,10,0.0,29-Nov-11,88,796,875,JCI,,,,,,,,,80,,,Japan (Carbon Capital Management),,KOE Environmental Consultancy,15-Oct-10,,,,1-Mar-10,28-Oct-11,27-Jan-12,29-Nov-11,,,,18.0,6682.0,0.7826,,,,,20.39999962,233.0,1133.7,,8.64,12.0,12.89999962,11.84,2012m2,,,7/10/09,Japan ,Japan ,Carbon Capital Management,Japan (Carbon Capital Management),,1,11.84000015,11.84000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Materials,Chemicals,Specialty Chemicals,7,10,2009,China,Asia & Pacific,Japan ,EE own generation,Carbon Capital Management,East Asia,Japan (Carbon Capital Management),0,cob2
