id,idvalatvalidation,ref,title,ERPA
CDM02351,QOLOR6047U3C4DXNGMA9J6UXRO7OKG,1658,"Yinshan Profiled Iron Co., Ltd. 25 MW Waste Gas Power Generation Project of Laiwu Iron & Steel Group Corp.",5/22/07
CDM02358,JUB98G7TSDQECBMJS0M91PKNUWLXF4,1656,Coke Dry Quenching (CDQ) Waste Heat Recovery for Power Generation Project of Laiwu Iron & Steel Group Corp.,5/22/07
CDM02911,7KSAG1C4W475BIKGDCMDV2BICTYN70,2160,Yulong County Jinzhuang River Third Level Hydropower Project,5/23/07
CDM02926,LHR2059XW18C0G7S1IEYCK67FPIURE,2111,Banna Liusha River Fifth Level Power Plant Project,5/23/07
CDM04596,7305Z8LFLA3IQME9BKZQNP9CXGHLJU,2961,Sichuan Fengyanbao 44MW Hydropower Project,5/24/07
CDM04592,9JJT7GIVHT5VFXQDTYJ3HPEK1FGEMO,2990,Sichuan Xiaohe 48MW Hydropower Project,5/24/07
CDM02832,HJPAETCJS40MBQJBR705A0796MMBJ5,4549,Lubasi Hydropower Project in Gansu Province,5/24/07
CDM02402,91O80HM7P0NVWSWG22R3WCZLPXMRFC,1810,"Shanshuping 12 MW Small Hydropower Project in Sichuan Province, China",5/31/07
CDM02577,BXIHJYIS7P5RBYCX5PEJCRVAMKUPJB,2905,Lushui Bajiaohe Small Hydropower Project,6/2/07
CDM02593,Z8IM0UUKMT54JGAF2479CGTGH0VB06,2031,Xinjiang Mayitasi Wind Farm Project,6/2/07
CDM02625,LWVIT5GMK5LU7Y5GYVFE9B5T3PTNS6,3199,"Shilong 70MW Hydropower Project in Jilin Province, China",6/4/07
CDM02439,F7KY5SMH3FV2Y0N9A5FMKGIJPWCUCT,1814,Yuexi Dayan Small Hydropower Project,6/4/07
CDM04532,TQKGTYZSUFB5NH81LBPCSOVTHQ2M40,3662,Chuanjing Wind Farm Inner Mongolia Luneng Phase II,6/5/07
CDM02508,LL3JBSBX214RT3D4BB3F29HMVIQEG5,3345,Sichuan Leshan Ebian Ejingxiang Hydro Power Project,6/5/07
CDM02507,UMD5Q00LZA6W6EGGQ5GCGA54ELBMO5,5965,Sichuan Leshan Ebian Jinyan Hydro Power Project,6/5/07
CDM02296,3EO6WA3T81SR1H0NQKK28EFWUUG1CJ,2065,Guizhou Xingyi Laojiangdi Hydropower Station,6/5/07
CDM03753,HWT26M5LM7MGVPIDSC054CISCOHSPR,2437,Skopje Cogeneration Project,6/8/07
CDM07886,KSUN6YWIAA1QZVO3BJ89107ILMHIH1,5832,Jiangsu Dafeng Wind Power Project,6/11/07
CDM02385,9O5VML7ZHGBLO9FL2CVJF4TKZ7BYNN,1779,Yunnan Jinping Dapo Hydropower Station,6/12/07
CDM02603,FBTFWR933ZN2RX1B9TDI2BZH7A16KQ,2043,Zhejiang Qushan Wind Farm Project,6/15/07
CDM03352,HKCOEROKEGGFUAFRQHQ4N0FJF01M3G,2593,Inner Mongolia Keyouqianqi Wind Farm Project,6/15/07
CDM03977,0MXO9WGV658FHG6OQNOXQUMUVGHCYB,3886,Guangxi Liuzhou Iron and Steel (Group) Company 3# Coke Dry Quenching and Waste Heat Utilization for Power Generation Project,6/15/07
CDM04907,9CI2MTBJYMNUSXRVVEKFYUPFKF2BI8,3267,Fujian Longyan Tingzhou Hydropower Station Project,6/15/07
CDM01816,KUQ8KRKPBUH1U2EMLAAEFHCM5OCV3N,2018,Baihubao 33.75MW Wind Power Generation Project in Shanxi Province,6/15/07
CDM02291,E4D2YUL0275AEOP5B2KUDZ0WWQJPD2,2015,Yunnan Dayao County Yupao River 3rd Level Hydropower Station,6/15/07
CDM03077,3BE1H7NNTFVFN9H4Q01UXUL209VB49,2093,Huade Changshun 49.5MW Wind Power Project,6/18/07
CDM02638,BUJTT9GN5BL5Q7ZPXBGW7DYMXTM2IV,1949,"29.7 MW Wind Power project in Karnataka, India",6/20/07
CDM02788,C4ZE9D57QGMDJ8DYMUJSNR2BJU2L2L,1997,Yunnan Yingjiang County Binglang River Mangkang Hydropower Station,6/20/07
CDM02388,KWT1OIEZT6YACBJFRZPEE7PCK2IFFK,1780,Jiangxi Fuliang Zhangshukeng Hydropower Station,6/22/07
CDM02290,U0YAW83JS40F47AQE0DIGT292CFNGD,2016,Yunnan Yingjiang Xiangbai River Zhina Hydropower Station,6/22/07
CDM02228,C6U06N2G0U6R0RVBKRM2NRWIZ473E3,2843,"Taohe Yangjiahe Hydropower Project, Gansu Province, China",6/25/07
CDM02304,QVCYBS4IS7GUKQ1CGD98QLVLO57U13,4605,"Dala River Estuary Hydropower Plant, Diebu County, Gansu Province",6/25/07
CDM02458,KEW2LA4EREGKWAEIRUUSWDMG9MYQTM,2011,China Shaibeitan Hydropower Project,6/28/07
CDM02715,1ORMNRV6USQUZOWGQQB8V7IR94AAUE,3292,"Majing'ao and Matou 15 MW Bundled Small Hydropower Project in Guizhou Province, China",6/29/07
CDM06206,YT08NT2PXSDE80YG5MZF9EHWUT0DHC,4149,Ningxia Dalisi 40.5MW Wind-farm Project,6/30/07
CDM01449,FHR3WM5JJCU72VCPEX7AT2W5SLUKRV,3653,Micro-hydro Promotion,6/30/07
CDM03238,U6X9P3JRUQ4QZF0SXZH19Q8DWXLKHZ,2829,Henan Nanyang Fangcheng Wind Farm Project,7/4/07
CDM04472,26PMKJ754ZO5ISWE8AWM5HC6HSY49K,3404,Rwanda Electrogaz Compact Fluorescent Lamp (CFL) distribution project,7/6/07
CDM02368,O463E1QVRM3UL8ELKFH85SR8O0FCBU,2522,Yangxin Huaxin Cement 18MW Waste Heat Recovery as Power Project,7/10/07
CDM02361,BDOXD6GQQ1MT8ZAENUN6S9HSDEKDD7,2521,Wuxue Huaxin Cement 18MW Waste Heat Recovery as Power Project,7/10/07
CDM02548,WCW6NIFSF313PQY6N4HE96KEZKJKPW,1605,"Shaba 24MW Hydropower Project in Yunnan Province, China",7/10/07
CDM02774,94ILG99K0X8L9NVIPTJQG9FVFVPARG,2212,Zhoujiayuan Hydropower Project in Hubei Province,7/12/07
CDM02906,CMIKG0OG6M2YL79ICEQTK800QE08PU,2089,Ayishan Small Hydropower Project in Gansu Province,7/12/07
CDM02608,ECR9F9Z8MCL17ZFEU1PLN4C1NSPQJU,2179,Shaanxi Baiguoshu 13MW Hydropower Project,7/13/07
CDM03284,FFCFXHAN9XJ4KOXWQKG0WAKB2BLHP9,3544,Xianggelila Huajiaopo Hydropower Station,7/15/07
CDM02773,7JR1UEP4I15HKGCW9CV5DOU8AWLUBV,1992,Expansion Project of Huadian Inner Mongolia Huitengxile Wind Farm,7/15/07
CDM02609,2AMVW6UZH24W1JLZ0OGQ3HM6N7450F,3011,Hunan Lengshuijiang Langshitan 36MW Hydropower Project,7/15/07
CDM01670,XJYU3KW4Z637IK30DLK7CVV4WEHO2A,3102,Jilin Nongan 50MW Biomass Power Plant Project,7/15/07
CDM03081,9IH75YADN8ZCZD4HIUDMNFYRPGZZJ8,2135,Inner-Mongolia Ximeng Abag 49.5MW Wind Power Project,7/23/07
CDM04054,W0A5LSE3CUBB9MFMUM71IJ0EMQTKP8,5369,Hebei Huafeng Coking Gas Recovery for Power Generation Project,7/25/07
CDM06961,NI0PNXZM3S7WW9BQYYEBQBLNCH5O2U,4991,Minh Luong Hydro Power Project,7/26/07
CDM00872,4DSBOICBVU3APSF2ERELUP9GAIHQF2,3135,"24 MW Waste Heat Recovery for Power Generation Project at Ningxia Saima Industry Co., Ltd.",7/26/07
CDM02698,MXPE9FOO9Y7QG6I76H0Y689KFNND6R,2020,Lijiang Yulong County Longbahe River Hydropower Project,7/27/07
CDM03766,28MVC78NU0NMWNG8CIMVDUP4RFZFGM,4395,Yanbian County Yanshuihe Hydropower Station,7/31/07
CDM03075,IHWJ9VTJJBZUPK4ZT60UUQWP55WPEB,2145,Hunan YangmingshanThree Level Hydropower Project,8/1/07
CDM03515,F47SGECI0ZNQU1G9HQER254F1OJUNY,2764,Yantai Dongyuan Laizhou 48.5 MW Wind Farm Project Phase I,8/2/07
CDM03401,U8H2DEML6CLFHRZ8BWQXY027W5EQ0M,2870,Hebei Weichang Longyuan Construction Investment Shanwanzi Wind Power Project,8/2/07
CDM06050,LMZIPWAVGMMARUVMG9LJFNAIK2G9QB,6833,Xinjiang Dahuangshan Coalmine Methane Utilisation Project,8/3/07
CDM02706,PRJGFI43LZI76V9A8PG3ODBYBO6BDU,2044,Ninglang County Mudiqing Secondary Hydropower Plant,8/4/07
CDM02746,XQQRPFY5E4S3WSSCNBYVL0JJ3418E9,2871,"Zequ River Gakong 30MW Hydropower Project in Henan County of Qinghai Province, China",8/8/07
CDM03045,YFGKR1MH8DHVXCX53GF59RXD0WWTCF,2759,Gansu Qilinsi 111MW Hydropower Project,8/9/07
CDM03399,VRCMMRXRX2O0MPYDN7PPMI1OQI8IIP,3093,Hebei Weichang Zhangjiawan Wind Power Project,8/15/07
CDM03129,K07URPWU55DQWDAG3I9V7T0KIPYOJS,2864,Liaoning Kangping Furaoshan Wind Power Project,8/15/07
CDM03169,1H68DEEJRGULS9Z6R8VV31YM2F5C6A,2781,Hubei Jiugongshan Wind Farm CDM Project,8/15/07
CDM08984,FBNRG20FE7QKXK26A5VRO87YNGDCPT,6007,Heilongjiang Yilan Jiguanlazishan Wind Farm Project,8/15/07
CDM08973,2E7SBAXPNGZQQ7637R5LQTN0ZO4ZDI,6051,Heilongjiang Dongning Dajiazishan and Xidagang Wind Farm Project,8/15/07
CDM03213,KLMXZ6ORD9M5ZKUU65QSR2IBV5YP3N,2745,"Longtoutan 25MW Hydropower Project in Jiangxi Province, China",8/15/07
CDM03286,68TTT1C1EFAEI52CADOBUCFDXTWRCH,2859,"Houpayan Hydropower Project in Qiubei County Yunnan Province, China",8/15/07
CDM03028,5VF1CJ6NNU9660662BVYEM4PPEM72Q,1938,Guangxi Youjiang Naji Navigation and Power Generation Project,8/15/07
CDM04410,CIBPIYZMZ13Y1PDDG4WYM4XA41WJKF,4111,24MW Yunnan Deze Hydropower Project,8/15/07
CDM03157,XP6BT764AYZNUIGLWIXXE4AL7V1D2I,2737,Sichuan Shimian County Ximagu Hydropower Project,8/15/07
CDM03460,EU0CPKR8ON6AG2FV6KUFILTX8VIABF,4243,The Converging World Renewable Energy India Wind Farm Phase 1,8/21/07
CDM03131,5YM763JTDTGZUYYSYTFCJMKTCR6KEQ,2855,Xinjiang Dabancheng Sanchang Phase III Wind Power Project,8/23/07
CDM02565,P24SX6HGQUF9N8N7IU96Z8ZE0RS2GR,3325,Inner Mongolia Wengniute Banner Wudaogou Wind Power Project (II),8/25/07
CDM03052,3KPTWDA9724XVUX2WC0D74H400YTF0,3236,"Jiulong County Rekuhe Stage III Hydropower Project, Sichuan Province",8/27/07
CDM03208,8RCBSYSQVRDP8A3AV2JGGNYVTO36K6,1508,Lixian Yikeyin Small Hydropower Project,8/30/07
CDM03266,KFWKTTP57H400LTEAW0KPMWYQOIJD6,2991,Sichuan Baixi 24MW Hydropower Project,8/30/07
CDM02879,Y8YE08L9TF31AQATCGNHDXP5R33NS6,3660,Ningxia Taiyangshan 45MW Wind Farm Project,8/30/07
CDM03844,EQK9LB0YLPTB87HNALOJFWWM7X4YU6,2659,"Southern Palm Wastewater Treatment and Electricity Generation in Suratthani, Thailand",9/3/07
CDM03848,9TIUTDUJBB3BX223AO91T3Y33BGTVL,2658,"Green Glory Wastewater Treatment and Electricity Generation in Suratthani, Thailand",9/3/07
CDM03979,S9RS2E2AL3S7JNZKP9CNYL1LB9VTRD,3876,Duanwang CMM Power Generation Project,9/7/07
CDM03056,PNJIZPW7QTQE4L6WLER5K43AAFLHOK,2107,Sichuan Baihuatan 120MW Hydropower Project,9/10/07
CDM03686,VOX81HU7L9Z2499SHSK1SQD8641OGS,2498,Shaanxi Provincial Yang County Kafang 12 MW Small-scale Hydro Power Project,9/10/07
CDM03369,PO64KZWP4G1CC1K82LU4YJS68136NK,3443,Liaoning Xingcheng Liutaizi Wind Farm Project,9/10/07
CDM02465,HRVYK5XT19XWWIF4I3IOZI3UCNZZW3,3266,"Yangquan Yinying Coal Mine Methane (CMM) Power Generation Project of Yangquan City, Shanxi Province, P.R.China",9/15/07
CDM03046,ZI1ZH3AMF317ZFOBF9UGS8LAL8S9SD,2046,Sichuan Cong'en 8MW Hydropower Project,9/15/07
CDM03551,3TER2GLZ7DH6FN6I53PNZ8MDZ9Z2HA,2908,Tarim Oilfield Associated Gas Recovery and Utilization Project,9/15/07
CDM03408,MGX3EG2WEARZ14E6O8YJOAXK6LJYN0,2973,Hunan Zaoshi Hydropower Project,9/15/07
CDM03652,KT1VA4PS46I6RS4AQXW7GUKDPXEDYT,9303,Zone 3 Landfill Gas Project,9/17/07
CDM03189,IQN4EA0IVQ7AOTEN1CM6MNVLK1FDLK,2806,Sichuan Mabian Yi-Autonomous County Bajiaoxi Hydro Power Station,9/18/07
CDM06494,PHED14YYDI0UUPW0HEY6DSFMPZF1LR,4968,Hubei Dangyang 25MW Biomass Power Project,9/20/07
CDM03019,UWFGTLCG3R17FLY1S6DCJI3T6N4LYN,1862,Yunnan Lushui County Laowohe 25MW Hydropower Project,9/23/07
CDM03021,7RK18I462TY5Z9TFTITP8A61OX5KN3,3196,Lubanshan North and South Coal Mine Methane Utilization Project,9/25/07
CDM02896,DC28GABFN1LPYEJNPRB3TJYCIXOML8,2359,"7.5 MW Bundled Small Hydropower Project in Qiandongnan Autonomous Region, Guizhou Province, P.R. China",9/25/07
CDM03510,874UNKEDN7USHDFEQHWFN85S4ZSV1H,1864,Hunan Jinjiagou Small Hydropower Project,10/2/07
CDM04408,6ISTGKRZCVYY38WZB8NY1ZQW59TRQK,3392,Jiaoyuanba hydropower project in Gansu Province,10/2/07
CDM02660,AU06HZ06TRA6QI1XE41WOPNE6EESZD,2096,Fujian Pingnan Houlongxi 48MW Hydropower Project,10/2/07
CDM07879,DV1BU9NLDFC5TU6533CCDJ3QG3P6FX,5734,Yunnan Youfanggou Hydropower Project,10/2/07
CDM02703,TRTRMEGH189O907IWU3IUMNP10JPJP,2844,Gansu Yongchang County Donghewan Cascaded Hydropower Project,10/4/07
CDM02796,9ZN1KRZUV8EQYXJN2FCLHTO9MUFCX9,1988,Yunnan Yingjiang Zuanshui River Hydropower Station Project,10/5/07
CDM03187,5CG5LD3T7OO4Z3T5N9QKYD13QXF6RS,2803,Yunnan Yingjiang Binglang River Mengnai Hydropower Station Project,10/5/07
CDM02191,3DQBZULGALT7ZVLBHZK22RR4602FGZ,2108,Gansu Datonghe Tiecheng Hydropower Station Project,10/5/07
CDM02663,PISMM0827MBX5OFG77IBBFSG3TF7DJ,5240,Windu Nabatindo Lestari Co-Composting Project,10/6/07
CDM04275,ES8G8MV2FJDMXLYG4603PQA0L6E6S9,2631,"Biogas project, BAJ Unit 6",10/11/07
CDM04287,6WEOEYQL47LHRFWN0348K238XD7FTO,2652,"Biogas project, BAJ Way Jepara",10/11/07
CDM02962,CQ7THUGY4HFCLIALW2SA9NA9FCX5JT,4724,Sichuan Lingguan 76MW Hydropower Project,10/11/07
CDM04262,36WM86R87J04LDSV1QA9SWIE04S87W,2556,Bangna Starch Wastewater Treatment and Biogas Utilization Project,10/11/07
CDM03501,EVCPHIQ9GWJ7RIF9E68W9V2JI2V3WU,2671,Xiangfan Huaxin Cement 7.5MW Waste Heat Recovery as Power Project,10/12/07
CDM03498,71YHY6XJB2UUWMRBS9WH8LJADIRLB2,2907,Chibi Huaxin Cement 7.5MW Waste Heat Recovery as Power Project,10/12/07
CDM05924,RB5THCRA8WREXBCDPVL185O2JZGW1K,3875,Hunan Luxi County Nengtan 6.4MW Hydropower Project,10/15/07
CDM05019,I7M12R92Y07HJ20B1HEMQKCH4X6R9Z,5115,Srepok 4 Hydropower Project,10/15/07
CDM03105,FCSFKXUZZCX1K19VRXZRZ1GINM33GU,2383,Jiangsu Wangting Natural Gas Based Power Generation Project,10/15/07
CDM03103,WAUGF1ZJPBKSO75566YZFMAI9SA30S,2382,Jiangsu Qishuyan Natural Gas Based Power Generation Project,10/15/07
CDM03553,Y58CSY5GDSOZ0U0UFHSVUPKG1BH70A,2676,Tianjin TEDA Sewage Methane Recovery Project,10/15/07
CDM03235,H6509KTXT4RQE2J1G72ZQ8RIWBKETL,2762,Dasili 5 MW Hydropower Project in Jiangxi Province,10/15/07
CDM02655,OQZYV574OZO3LWSPQ68FB6BIMOVSBR,2166,Fujian Zhouning Houlong 40MW Hydropower Project,10/15/07
CDM02780,TO8J26A199F1VQ64A8CTLO7CSZEAON,2052,Yunnan Yingjiang Wakuhe Hydropower Station,10/15/07
CDM03290,2XG9YK4E9MY4BLVNT8K6VHQ9VU3VNV,3005,North Longyuan Huitengliang Wind Power Project,10/16/07
CDM03405,08MNXRUQM3PBD6HVCH0T8DHU7BODTB,3012,Yunnan Lufeng TuoÕan 10MW Hydropower Project,10/17/07
CDM02515,H74DE3QUAJS60TXC6ZTMD75JJYPMNJ,2955,Guizhou Tongzihe Yuanmanguan Hydropower Project,10/18/07
CDM04600,KX7HN745LKZ6MENVV4OZOLUH31Q0MO,3340,Wanzhou Kehua Cement WHR to 13.5MW Electricity Project in Wanzhou District,10/18/07
CDM02957,6F2PLYG8NH42D9GK5SKQ0MOAJ7SR4F,2537,"The Bogeda 40.5 MW Wind-Farm Project in Urumqi, Xinjiang, China",10/20/07
CDM05417,0TP4ET3BJRL0O96SVPQBCQWOAK2MRJ,3063,Zilenghe 24MW Hydropower Project in Yunnan Province,10/22/07
CDM03356,BSOX8Z2BMVKROWT54CR9ZBFX23F86X,1715,Hebei Chengde Fengze Wind Farm Project,10/23/07
CDM04869,GZQYHBP5F64Q7NEH2B3QJAQI3K2OYF,3478,Guangxi Xinglong Small Hydropower Project,10/24/07
CDM05875,MT57TEQGACCX39YDKNSBD8SNGGHNAQ,3730,"12.82 MW Bundled Small Hydropower Project in Qiandongnan Autonomous Region, Guizhou Province, P. R. China",10/25/07
CDM05878,KIIM28RK686K69IW8ZBTZXYIGSCQZW,3729,"11.4 MW Bundled Small Hydropower Project in Shanjunyan and Liaoli, Guizhou Province, P. R. China",10/25/07
CDM03853,AFFYOF950PQMJ6NJST8TXTSO07S5Q9,2429,Yunnan Xinya River 3rd Level Hydropower Project,10/26/07
CDM03588,62UDN8SW3RNQX13HK4DE48EJINDVQP,2450,Xilinguole Huitengliang Wind Power Project Guotai Phase I,10/28/07
CDM03517,53PMHQ0M93OD12QGJC6P5OSXN2VZ74,2513,Luoyang Landfill Site LFG Recovery to Electricity Project,10/28/07
CDM03593,G1R01JRDG71N5CLT7TGUFYZ325GBP7,3937,Nanyang Landfill Site LFG Recovery to Electricity Project,10/28/07
CDM03513,7RPEJR97KT8GBIKILWGRPVJU5MOB9A,2271,Tecamac Ð EcoMethane Landfill Gas to Energy Project,10/29/07
CDM03642,2WC60QHPCPYUL0RPDC4WPPDI2LZAM3,2095,Henan Nanyang Zhenping Cement Waste Heat Recovery and Utilization for Power Generation Project,10/30/07
CDM04245,DSMF6QJOX7TA6TT2UMMDWWVXS6TWB9,3044,Jianli Kaidi Biomass Power Project,11/1/07
CDM08749,ZQRJST4N5BBDXLMAG5ZW1CQO96OLZG,6347,Sichuan YaÕan Shuijinguan Hydropower Station Project,11/2/07
CDM03198,DXIFBJ441JU380GEWAL2D3O5JRQB45,2608,Yunnan Shangri-La Shiwang River Hydropower Station,11/6/07
CDM05563,HBVL2BMXPOZ1OD5EH5M8881N6OF7XE,5506,"PT Dalle Energy Batam CCGT conversion project, Indonesia",11/7/07
CDM03592,G55080NFOF29LTKSROW9DKTWL5116B,2877,Yunnan Sinanjiang Hydropower Project,11/7/07
CDM07495,6L40S3MWC7CQ9H44OTD0TLRUXP8XB6,9036,Khe Bo Hydropower Project,11/8/07
CDM03141,0V2QKYT8QPEP2M7O4M1GWQ3EYEB9OQ,3179,Jincheng Chengzhuang 18 MW coal mine methane power generation project,11/8/07
CDM03758,4R3RQIT8XCECJ6PESLX7ASRG6JCGHA,3211,Funing County Baida Hydropower Station,11/8/07
CDM05516,OZGZFCGYUABYGHNBPTJ4TBS3YHF3I3,4118,Asahan 1 Hydroelectric Power Plant 2 x 90 MW,11/9/07
CDM04913,X9US106OG0I4T5NC4V593K630OZGS9,4735,Tabes Sdn Bhd Sibu Biomass Cogeneration Project,11/12/07
CDM03426,8IQO6J49GNPCSRNLP5FKOIWB33SX2H,2228,Wind Power Plant No.1 - Binh Thuan 30MW,11/12/07
CDM02396,7Z0O0IU0WHYXWE3URO49UZAQTB5I0R,1886,Gansu Zhouqu County HujiaÕai Hydropower Station Project,11/12/07
CDM03434,AZYYREC5NZJKB2RLWS2MJ8SMGJIQYG,1865,Sinohydro Inner Mongolia Ximeng Honggeer Wind Power Project ,11/13/07
CDM10271,I8KLP1967PM9XLANVNIN63VDKLS32F,9018,Heilongjiang Fujin Phase II 18MW Wind Power Project,11/13/07
CDM04249,LPDVCCVPX2EFSJRF2OU40YBERJQ32O,3061,Tongcheng Kaidi Biomass Power Project,11/15/07
CDM04232,QA3ZY26J4L9BL0AKFEGBHN48RSAAID,3056,Poyang Kaidi Biomass Power Project,11/15/07
CDM04779,JZ58YKI9PB0HULLK2A6G5XPEX42DNC,3069,Wangjiang Kaidi Biomass Power Project,11/15/07
CDM04236,34TZ5Z5ZOCUNYOOBNS45X2DLN37CY0,3057,Qichun Kaidi Biomass Power Project,11/15/07
CDM04787,VM71WQ7NGHENFLOL6S1X57OM8M2FSD,3066,Hunan Qidong Kaidi Biomass Power Project,11/15/07
CDM05064,B1E3HHDJEQP3A9INVT4LUGR1EH04UF,3293,Zhenkang Fengweihe Hydropower Project in Yunnan Province,11/15/07
CDM03173,RYMGZSOKD9KYMLWKWXRUXPIPP3T69O,2376,"Yunnan Tengchong Longchuan River Stage I Hydropower Plant, China",11/15/07
CDM02800,UAQ3FLZO5XALDHE6IPQXQ7AFBNX3N5,3178,Qianguangtan Small Hydropower Project in Gansu Province,11/15/07
CDM03432,OOWNAU2UYUVZT4R6ZQL4E6ZEL9X59B,2734,"Longnan Shimen 12.6MW Hydro Power Project in Gansu Province, China",11/15/07
CDM04514,XNZSLP6QBX0ZNHJ9EIXEDTXYHYMUNH,3157,Diebu Lazikou II 5.1MW Hydro Power Project in Gansu Province,11/15/07
CDM04437,PVYF4FH6OYQMROGIY3S3NYDFC37Y42,3018,Jilin Zhenlai Wind Farm Project,11/15/07
CDM02325,316KZ1NK8ZDRWTL1OQ3RAIBZB3AFUI,2169,Jiangsu Rudong Lingyang Wind Power Project,11/15/07
CDM06076,AR3BKLDRGZRDX7WN7PFJYD4OO8B3Q6,3806,Liaoning Changtu Quantou Wind Power Project,11/15/07
CDM02392,A6GPYVAY1QPBQQ9WMLO961MCP45X28,2854,Shenyang Faku Wanghaisi Wind Power Project,11/15/07
CDM02972,R8B1VLADKH2TMC7XOOTWKQG6RSAUNC,2858,Sichuan Kangding Huashangou 72MW Hydropower Project,11/15/07
CDM03774,A3I9FEMK4GAGTW55Q5712GW9NLRI3W,3435,Guangxi Baise Tianlin Dongba Hydropower Station,11/15/07
CDM03193,7SZWRM5KX60XPX9NCMVAWC2WUVNH2S,2946,Guangzhou Zhujiang Beer Methane Recovery Project,11/15/07
CDM03778,WYS78QSGH1YI8PCUP0OA7I2QEPJLIQ,3807,Guangxi Tianlin County Weimi Hydropower Station,11/15/07
CDM03594,K4BFCE5JP5OFNDSUXV4B9Z1XWTAOZX,2852,Yunnan Saizhu Hydropower Project,11/15/07
CDM06316,76QH99ZZBLCT6E2I6EZ01BXB2CRORJ,4768,Shiyazi  Hydro power Project in Guizhou Province China,11/19/07
CDM05090,0PE7AMUJYA1R1W99LDVO3BJL4TIGPP,3385,Heqing County Liuhe 30MW Hydropower Plant,11/20/07
CDM04635,6DCSBXJHFUCZ7U9QX7S2LGW8N64KM2,3047,Chongqing Longshui 8MW Hydro Power Project,11/20/07
CDM04910,FL1W0K6QA4WYLFJFCPVE0DAK1J8H4E,2957,Chongqing Liujiagou 20MW Hydro Power Project,11/20/07
CDM03044,R247LNRRPTPOBYX5WLRT4G1ZIH77IE,2213,"Luoyingkou Hydropower Project in Heping County Guangdong Province, China",11/20/07
CDM04860,DRCG1RIRB6ZJK5H4QS3SP9SD6KA4TI,3851,Beixu Group Methane to Energy Project,11/20/07
CDM06734,M95NNN0VYXH6KH636X0BYMRYQQUVS5,4671,Sichuan Kangding County Lajiaogou Second Stage Hydropower Station Project,11/20/07
CDM03906,FAA5VELSCY5WT3HP225T33GT07W6PY,2808,Sichuan Heishui Changde 20MW Hydropower Project,11/20/07
CDM03904,11ONHSEFRWFNK88ZD7TUCJSRNENBW2,2862,Sichuan Luding Moxi 20MW Hydropower Project,11/20/07
CDM03319,BAKZHNOQ2JCQR8U8ZNQQE7D5OBDZ70,2336,FELDA Serting Hilir Biogas Power Plant Project,11/23/07
CDM03539,IG2EJWF9B3TQWPCY93UB88P5W9FFFV,3094,Yunnan Yizi 19.2MW Hydropower Project,11/26/07
CDM04749,G3Y1FU8B8VVW5V7WWZ6CSEAZT3RQBH,3200,Qinxin CMM Power Generation Project,11/26/07
CDM05360,QXU72ZHWRZJQBGTI1RKI9LV007T4SU,3269,Guangxi Longsheng Lejiang Hydropower Project,11/28/07
CDM03291,8C2A1ZXTT0NPYDOC9E5NOXDK9IV4W6,1698,Hanpingzui Hydropower Project in Gansu Province,11/28/07
CDM03741,T6GKA3XC3IQ8MKCK8W6YHWQO6EE0E0,2346,Kabil II 11.4 MW Gas Fired Project,11/28/07
CDM04891,PGWCZAETMKNFOYQHUVX7GI128BF38V,3518,Jembo II 24 MW Gas Fired Project,11/28/07
CDM07255,4TT8RNGLCGBR2J8SCFQZG540313VMQ,5468,Emission reductions through partial substitution of fossil fuels with alternative fuels at PT Semen Tonasa,11/28/07
CDM06039,XPPT8UDCKUKDKUZFXF1I4DXW79PP88,4067,Dalian Tuchengzi Wind Power Project 30 MW,11/29/07
CDM04051,USEDW99XJ5JYJ8SM8OEHX5RTCTYV7N,3630,Expansion of Nature and Waste Bhalaswa Composting Plant at Delhi,11/30/07
CDM04271,7YCTC659626IUY4HV2ZLQ72H4IX1QT,3529,Sichuan Miyi Chengnan 15MW Hydropower Project,11/30/07
CDM04692,2G1DSV4WSX3GOMWVT86O0ZS6Z834R0,4867,Chantaburi Starch Wastewater Treatment and Biogas Utilization Project,11/30/07
CDM03349,G6IGK3UBY9D81QBH2S72JCE2IM7E22,4824,Changshu Municipal Solid Waste Incineration Project,12/2/07
CDM03287,1IR3GGMHLN14LF67ZKEMZX506FCKVO,2448,"Qingxi 28MW Hydropower Project in Guizhou Province, China",12/2/07
CDM05906,1R788OXRU30W36A9WSAQXJWTMHM42K,7955,Yunnan Dayao County Duodihe Hydro Power Project,12/2/07
CDM09346,LM84TXTD9ERLHDTBYSUTQ6BFDM6EIC,8590,Heilongjiang Daqing Ruihao Wind Farm Project,12/3/07
CDM02802,AU0GP5ENCTY4YJZAP6VQNF2NIMOKEC,1743,Yunnan Yuanjiang Lutong Hydropower Station,12/6/07
CDM04519,I68O77ID50ZVQCDV6IPT36IRIEMJ5I,2804,Fugong Latudi River Hydropower Station,12/7/07
CDM03835,FV1ZDYR7N5GKVGN9GCX4X3VQ2BOKQ0,2572,"Wastewater treatment with Anaerobic Digester at Viet Ma starch processing plant in Tay Ninh,Vietnam",12/8/07
CDM05206,MUTLJHC5NSB3AFXZ8DC00W7I6VNRGH,3590,Zhenkang Quanqiaohe Hydropower Project in Yunnan Province,12/10/07
CDM05241,XRZQW0JNFF1PECCGP717GZO5T96FNX,5263,Waste Heat Recovery and Utilisation for Power Generation Project of Chizhou Conch Cement Company Limited,12/12/07
